ConceptID,PrefLabel,AltLabels,ParentConceptID,ConceptType,Provider
SUBJECT:28,1980s,,KEYWORD_AUTHORITY_DOCUMENT.csv,Index,SurveyLA
SUBJECT:29,1990s,,KEYWORD_AUTHORITY_DOCUMENT.csv,Index,SurveyLA
SUBJECT:30,19th century,nineteenth century,KEYWORD_AUTHORITY_DOCUMENT.csv,Index,SurveyLA
SUBJECT:31,A Single Man,,KEYWORD_AUTHORITY_DOCUMENT.csv,Index,SurveyLA
SUBJECT:32,A-Frame,,KEYWORD_AUTHORITY_DOCUMENT.csv,Index,SurveyLA
SUBJECT:33,A. Quincy Jones,,KEYWORD_AUTHORITY_DOCUMENT.csv,Index,SurveyLA
SUBJECT:34,A.D. Chisolm Company,,KEYWORD_AUTHORITY_DOCUMENT.csv,Index,SurveyLA
SUBJECT:35,Abbot Kinney,,KEYWORD_AUTHORITY_DOCUMENT.csv,Index,SurveyLA
SUBJECT:36,Academy Award,,KEYWORD_AUTHORITY_DOCUMENT.csv,Index,SurveyLA
SUBJECT:37,activism,,KEYWORD_AUTHORITY_DOCUMENT.csv,Index,SurveyLA
SUBJECT:38,actor,,KEYWORD_AUTHORITY_DOCUMENT.csv,Index,SurveyLA
SUBJECT:39,actress,,KEYWORD_AUTHORITY_DOCUMENT.csv,Index,SurveyLA
SUBJECT:40,Adlon Construction,,KEYWORD_AUTHORITY_DOCUMENT.csv,Index,SurveyLA
SUBJECT:41,adobe,,KEYWORD_AUTHORITY_DOCUMENT.csv,Index,SurveyLA
SUBJECT:42,aerospace,,KEYWORD_AUTHORITY_DOCUMENT.csv,Index,SurveyLA
SUBJECT:43,Aetna Construction,,KEYWORD_AUTHORITY_DOCUMENT.csv,Index,SurveyLA
SUBJECT:44,affordable housing,,KEYWORD_AUTHORITY_DOCUMENT.csv,Index,SurveyLA
SUBJECT:45,African American,African-American,KEYWORD_AUTHORITY_DOCUMENT.csv,Index,SurveyLA
SUBJECT:46,African Methodist,AME,KEYWORD_AUTHORITY_DOCUMENT.csv,Index,SurveyLA
SUBJECT:47,aircraft,,KEYWORD_AUTHORITY_DOCUMENT.csv,Index,SurveyLA
SUBJECT:48,airplane,,KEYWORD_AUTHORITY_DOCUMENT.csv,Index,SurveyLA
SUBJECT:49,Airplane Bungalow,,KEYWORD_AUTHORITY_DOCUMENT.csv,Index,SurveyLA
SUBJECT:50,airport,,KEYWORD_AUTHORITY_DOCUMENT.csv,Index,SurveyLA
SUBJECT:51,Albert C. Martin,,KEYWORD_AUTHORITY_DOCUMENT.csv,Index,SurveyLA
SUBJECT:52,Albert Criz,,KEYWORD_AUTHORITY_DOCUMENT.csv,Index,SurveyLA
SUBJECT:53,Albert H. Judson,,KEYWORD_AUTHORITY_DOCUMENT.csv,Index,SurveyLA
SUBJECT:54,Alberta Barton,,KEYWORD_AUTHORITY_DOCUMENT.csv,Index,SurveyLA
SUBJECT:55,Alfred Rosenheim,,KEYWORD_AUTHORITY_DOCUMENT.csv,Index,SurveyLA
SUBJECT:56,Allison & Allison,,KEYWORD_AUTHORITY_DOCUMENT.csv,Index,SurveyLA
SUBJECT:57,Allison & Rible,,KEYWORD_AUTHORITY_DOCUMENT.csv,Index,SurveyLA
SUBJECT:58,Alphonso Bell,Alphonzo Bell,KEYWORD_AUTHORITY_DOCUMENT.csv,Index,SurveyLA
SUBJECT:59,alpine,,KEYWORD_AUTHORITY_DOCUMENT.csv,Index,SurveyLA
SUBJECT:60,alternative medicine,,KEYWORD_AUTHORITY_DOCUMENT.csv,Index,SurveyLA
SUBJECT:61,Althouse Brothers,,KEYWORD_AUTHORITY_DOCUMENT.csv,Index,SurveyLA
SUBJECT:62,American Colonial Revival,,KEYWORD_AUTHORITY_DOCUMENT.csv,Index,SurveyLA
SUBJECT:63,American Foursquare,,KEYWORD_AUTHORITY_DOCUMENT.csv,Index,SurveyLA
SUBJECT:64,American Indian,,KEYWORD_AUTHORITY_DOCUMENT.csv,Index,SurveyLA
SUBJECT:65,American Institute of Architects,AIA,KEYWORD_AUTHORITY_DOCUMENT.csv,Index,SurveyLA
SUBJECT:66,Andy Griffith,,KEYWORD_AUTHORITY_DOCUMENT.csv,Index,SurveyLA
SUBJECT:67,andy griffith show,,KEYWORD_AUTHORITY_DOCUMENT.csv,Index,SurveyLA
SUBJECT:68,Angeles City Oilfield,,KEYWORD_AUTHORITY_DOCUMENT.csv,Index,SurveyLA
SUBJECT:69,apartments,apartment,KEYWORD_AUTHORITY_DOCUMENT.csv,Index,SurveyLA
SUBJECT:70,"April 29, 1992",,KEYWORD_AUTHORITY_DOCUMENT.csv,Index,SurveyLA
SUBJECT:71,archaeology,,KEYWORD_AUTHORITY_DOCUMENT.csv,Index,SurveyLA
SUBJECT:72,Archdiocese,,KEYWORD_AUTHORITY_DOCUMENT.csv,Index,SurveyLA
SUBJECT:73,Army Corps of Engineers,,KEYWORD_AUTHORITY_DOCUMENT.csv,Index,SurveyLA
SUBJECT:74,Arroyo,,KEYWORD_AUTHORITY_DOCUMENT.csv,Index,SurveyLA
